,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,id,Текст,views.count,likes.count,reposts.count,type,link,post_id,parents_stack,Район,Street,Score,Numbers,initial_street,Toponims,full_street_name,location_options,addr_to_geocode,only_full_street_name,Location,geometry,other_geo_obj,geo_obj_tag,cats,probs
5651,7165,7165,5973,20124,2022-07-21 06:49:18,25108,"Почему же они не озвучивают, что семьям с детьми и инвалидами возмещение по закону не положено, только квартира? А никакая другая локация нас не устроит, мы привязаны к школе ребенка. И что нам делать, по мнению этих господ?",,2,,comment,,25064.0,,Фрунзенский,,,,,,,,,,,,,,Обращение с отходами,0.86
5652,7166,7166,5974,20125,2022-07-21 07:33:40,25110,"Если нас будут сносить, тогда зачем мы оплачиваем за «капремонт»",,6,,comment,,25064.0,,Фрунзенский,,,,,,,,,,,,,,Безопасность,0.853
5653,7167,7167,5975,20126,2022-07-21 19:34:53,25138,"Может кто знает,почему именно наш округ попадает по реновацию??у нас что мало в городе аварийных домов и более старых районов?",,1,,comment,,25064.0,,Фрунзенский,,,,,,,,,,,,,,Обращение с отходами,0.528
5654,7168,7168,5976,20127,2022-07-27 17:41:41,25404,"Воды налил ,без какой либо конкретики . Двушка в хрущевке 45 метров ....в новых домах двушки от 60 метров ..они всех нас посадят на ипотеку...и не понятно сколько за метр захотят",,0,,comment,,25064.0,,Фрунзенский,,,,,,,,,,,,,,Безопасность,0.311
5655,7169,7169,5977,20128,2022-07-20 16:16:59,25068,В будни,,1,,comment,,25063.0,,Фрунзенский,,,,,,,,,,,,,,Другое,0.665
5656,7170,7170,5978,20129,2022-07-20 16:36:37,25070,"2 августа, в День ВДВ?) 😜",,2,,comment,,25063.0,,Фрунзенский,,,,,,,,,,,,,,Дороги,0.977
5661,7175,7175,5983,20134,2022-07-20 18:27:13,25077,Это для всех или только для жителей мо 72?,,1,,comment,,25063.0,,Фрунзенский,,,,,,,,,,,,,,Образование,0.849
5666,7180,7180,5988,20139,2022-07-21 03:47:44,25105,Борщевик и репейник будете изучать?😅😅😅,,0,,comment,,25063.0,,Фрунзенский,,,,,,,,,,,,,,Обращение с отходами,0.93
5670,7184,7184,5993,20144,2022-07-20 13:32:31,25061,👏🤝👍,,2,,comment,,25060.0,,Фрунзенский,,,,,,,,,,,,,,ЖКХ,0.698
5671,7185,7185,5994,20145,2022-07-20 12:38:41,25054,Спасибо большое!,,2,,comment,,25049.0,,Фрунзенский,,,,,,,,,,,,,,Строительство,0.825
5672,7186,7186,5995,20146,2022-07-20 16:22:19,25069,Очень жаль ☹️,,2,,comment,,25049.0,,Фрунзенский,,,,,,,,,,,,,,Образование,0.996
5673,7187,7187,5996,20147,2022-07-20 19:20:05,25091,"Жалко, да. Очень популярное было место! А, главное, очень солнечное. Прямо под моей лоджией, где я с апреля всегда загораю. :))",,1,,comment,,25049.0,,Фрунзенский,,,,,,,,,,,,,,Благоустройство,0.993
5674,7188,7188,5997,20148,2022-07-21 05:31:39,25107,"У нас на купчинской убрали детскую площадку,а на её место ни чего не построили.",,0,,comment,,25049.0,,Фрунзенский,,,,,,,,,,,,,,Строительство,0.825
5675,7189,7189,5998,20149,2022-07-21 07:57:36,25111,"Дети могут играть и просто на площадке..Если её снесли -а я живу рядом и не обращал внимания ,..сегодня посмотрю ..так если снесли детскую площадку  то осталась просто площадка..тоже неплохо",,0,,comment,,25049.0,,Фрунзенский,,,,,,,,,,,,,,Транспорт,0.44
5676,7190,7190,5999,20150,2022-07-22 13:48:35,25169,Скольколь снесли и ничего не собираются строить .Даже то что уже давно запланиравано было .И деньги уже на это тоже были заложены.В нашем районе по нашему огругу 72 вообще перестали что либо делать.Опять начинается тоже самое.,,0,,comment,,25049.0,,Фрунзенский,,,,,,,,,,,,,,Образование,0.703
5678,7192,7192,6007,20158,2022-07-19 15:59:07,25020,Спасибо.,,7,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Другое,0.535
5679,7193,7193,6008,20159,2022-07-19 18:14:57,25023,"Павел, спасибо",,5,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Обращение с отходами,0.991
5680,7194,7194,6009,20160,2022-07-19 19:57:09,25028,Настоящий произвол ...,,3,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Транспорт,0.795
5681,7195,7195,6010,20161,2022-07-19 20:40:35,25030,👍🏻👍🏻👍🏻 СПАСИБО!!!,,2,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Обращение с отходами,0.999
5682,7196,7196,6011,20162,2022-07-19 21:02:58,25031,"Раз и оказался у черта на куличках! И без собственности! И без должного метрожа . Этот законепроет, нарушает права человека. Под ним подрузумевается принудмтельное переселение граждан из обжитых и хороших мест. В неведомо куда без права выбора. А на этих местах рядом с метро , садиками, зеленью, магазинами, поликлинниками и больницами. Построят НА ПРОДАЖУ ДОРОГУЩИЕ многоэтажки. Проект приняли по быстрому . Беглый' подписал. И его уже выложели. Погуглите найдёте. И ощнакомтесь, очень впечетляет ......",,7,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Экология,0.475
5683,7197,7197,6012,20163,2022-07-20 06:02:35,25037,Спасибо!🤝👏👍,,1,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Благоустройство,0.999
5684,7198,7198,6013,20164,2022-07-20 06:44:24,25038,Спасибо!!!,,1,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Дороги,0.384
5685,7199,7199,6014,20165,2022-07-20 07:47:09,25039,"Вчера  Пояснительной Бригаде в Ответах на заданный вопрос по этой теме в Телеграм Трофим Татаренков прошёлся по Вишнвскому , послушайте- интересно. Тот ещё хмырь.",,0,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Благоустройство,0.999
5686,7200,7200,6015,20166,2022-07-20 07:49:52,25040,"Спасибо. Очень важные вопросы! И Еще один где посмотреть актуальный план и проект реновации? а то нашла только от 2009 года, так там 9-ти этажки не трогают.",,0,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Экология,0.454
5687,7201,7201,6016,20167,2022-07-20 08:56:03,25045,"Большое спасибо, Павел!",,1,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Здравоохранение,0.57
5688,7202,7202,6017,20168,2022-07-23 06:47:59,25199,"МО 72 работает. Это видно.Конечно так можно чего то добиться,что то сделать. А наш МО Балканский сидит себе,окопались в своем здании и ни слуха ни духа. Вообще никакой работы. Один только плач "" денег нету"". Ни инициатив,ни работы.",,1,,comment,,25019.0,,Фрунзенский,,,,,,,,,,,,,,Другое,0.966
5690,7204,7204,6019,20170,2022-07-19 15:02:01,25011,Молодцы! Отличное сотрудничество ! Привет Лесопилке -я там учился и работал когда ещё был Советский Союз... И большое спасибо за водную  экскурсию -всем очень понравилось...!,,3,,comment,,25006.0,,Фрунзенский,,,,,,,,,,,,,,Другое,0.998
5691,7205,7205,6020,20171,2022-07-19 15:36:43,25018,"Помню, в феврале Масленицу отменили. А теперь ничто не мешает петь и плясать. Бюджет сам себя не освоит((",,0,,comment,,24999.0,,Фрунзенский,,,,,,,,,,,,,,Безопасность,0.316
5692,7206,7206,6021,20172,2022-07-20 17:47:38,25073,А можно спеть,,0,,comment,,24999.0,,Фрунзенский,,,,,,,,,,,,,,Другое,0.88
5693,7207,7207,6022,20173,2022-07-19 13:37:28,24997,"Опять не успела! Скажите,пожалуйста,когда было выложено приглашение на экскурсию? Хочется уточнить время записи,я прослеживала всю неделю и сегодня по часам...",,0,,comment,,24990.0,,Фрунзенский,,,,,,,,,,,,,,Другое,0.981
5696,7210,7210,6025,20176,2022-07-19 13:40:08,25000,"Здравствуйте. Я тоже удивилась, час назад опубликовали пост и уже нет мест🤔",,1,,comment,,24990.0,,Фрунзенский,,,,,,,,,,,,,,Безопасность,0.724
5698,7212,7212,6027,20178,2022-07-19 13:46:14,25002,"Да, действительно уведомление приходит на все посты, кроме экскурсии по рекам и каналам",,0,,comment,,24990.0,,Фрунзенский,,,,,,,,,,,,,,Строительство,0.773
5700,7214,7214,6029,20180,2022-07-23 13:56:38,25215,"Всей семьёй выражаем огромную благодарность МО 72 за бесплатное предоставление такой замечательной экскурсии🤗👍  А за предоставленную также бесплатно водичку, отдельное СПАСИБО. Сегодня в такую жару она была ооооочень актуальна.",,1,,comment,,24990.0,,Фрунзенский,,,,,,,,,,,,,,Строительство,0.999
5701,7215,7215,6030,20181,2022-07-19 09:29:38,24984,"Просто невероятно ,сколько вложено трудов. Kаждый раз проходя там,останавливаюсь и смотрю,чего там только нет!👍",,3,,comment,,24981.0,,Фрунзенский,,,,,,,,,,,,,,Дороги,0.993
5702,7216,7216,6031,20182,2022-07-19 12:40:44,24993,"На пражской 37.1 цветут лилии красные, желтые, розовые. Красиво",,2,,comment,,24981.0,,Фрунзенский,,,,,,,,,,,,,,Другое,0.711
5703,7217,7217,6032,20183,2022-07-19 08:29:40,24982,Баран понаехавший.,,5,,comment,,24979.0,,Фрунзенский,,,,,,,,,,,,,,Безопасность,0.505
5704,7218,7218,6033,20184,2022-07-19 12:19:13,24991,"Это памятный знак! ""Мне, плевать на всех!"")",,3,,comment,,24979.0,,Фрунзенский,,,,,,,,,,,,,,ЖКХ,0.924
